Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",3963.443,4066.115,4635.016,4858.447,4744.595,4858.925,4992.953,4965.787,5149.194,5694.333,5790.331,5719.729,5690.865,5757.77,6576.176
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,23490.508,24580.606,23881.299,23891.957,24630.471,24916.862,25352.529,26313.419,26591.758,25999.101,26513.883,26810.058,26433.156,27095.338,26805.825
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,8606.135,8566.586,8283.545,9054.85,8934.422,8826.488,8612.62,8266.261,8111.809,8104.686,7809.337,8107.212,8746.311,9083.373,8869.423
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1442.385,1456.771,1445.08,1503.576,1578.231,1598.27,1537.763,1592.486,1615.055,1666.769,1733.943,1711.32,1790.954,1884.276,1937.246
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,7477.54,7331.995,8951.234,7807.425,7415.091,7687.477,7648.239,7457.483,6745.784,6793.939,6363.175,6748.489,6299.305,6807.536,7557.765
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,8770.584,8300.275,8667.387,8927.184,9867.292,10322.738,9833.695,9651.053,9781.381,10037.705,10619.85,10646.93,10251.389,10506.776,10758.034
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",15741.149,15458.916,15400.482,15983.364,16234.268,16400.168,17529.825,18199.499,18333.336,18816.122,18369.881,18783.285,19873.333,20254.165,20719.168
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,11.139924511944,10.267999933374,9.862955775432,10.757498392284,10.982718639675,11.563808110033,11.345084820984,10.287184967968,11.101300207521,10.740746366307,10.999213397066,11.449552932953,10.935057809287,12.234326548647,12.656218352952
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",11.139924511944,10.267999933374,9.862955775432,10.757498392284,10.982718639675,11.563808110033,11.345084820984,10.287184967968,11.101300207521,10.740746366307,10.999213397066,11.449552932953,10.935057809287,12.234326548647,12.656218352952
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,21.367557634539,22.400972086917,22.054191763426,21.84089235415,22.488719193667,21.8157473485,19.176680329774,20.161277684146,19.507000939047,19.236750718341,19.03318797169,19.401767224088,18.61423065325,17.586976817494,16.680952924563
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.910683066856,1.065888478543,1.389056326334,1.227442501691,0.743976819968,0.596228541603,0.547089702691,0.572658729068,0.577256475717,0.649843617051,0.813986887722,0.654024428065,0.572621776152,0.540490466128,0.511551511931
