Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,30.75,29.609,28.245,30.917,32.121,30.538,31.497,33.97,36.225,39.058,37.994,38.105,40.05,43.683,46.387
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",4767.523,4712.199,4839.063,5443.087,5862.895,5566.367,4978.406,5510.632,6302.968,7016.748,7013.023,7036.85,7217.231,7518.832,8070.753
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,13360.569,13225.545,13073.834,13664.135,13881.755,14608.73,14828.955,14588.761,14541.609,14193.724,14312.095,14388.856,15753.482,15681.536,15393.324
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,5237.881,5346.8,5742.096,6404.312,6798.782,6407.259,6370.783,6590.761,7077.898,6757.753,6631.405,7001.93,6691.632,6401.297,6712.49
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",525.3,524.266,521.027,558.341,591.48,588.959,576.98,587.822,576.425,587.474,607.174,588.044,609.651,629.552,636.403
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,4706.504,5763.839,5302.651,5246.736,5506.387,5960.915,5154.13,4501.921,4721.922,4777.003,4673.879,3995.084,5039.228,5648.862,6311.904
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,8695.14,9314.703,9961.335,10470.02,11122.331,11135.327,11217.435,11142.834,11394.775,11775.463,12132.409,12595.921,12843.881,13259.856,13043.056
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",11508.238,11683.208,12109.873,11950.25,12123.367,12567.815,13127.681,13842.476,13972.702,14238.111,14597.609,14558.616,15444.95,15253.044,14938.622
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,4.064172975146,3.896855893786,3.782594775737,3.665529212075,3.701563907887,3.761475206621,3.673676521319,3.802070043633,3.200182163174,3.215796558963,3.736681683944,4.057748062875,3.852291652494,3.851980420946,3.959883924032
