Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,3.825277890409,4.249604028234,5.489707352079,6.719830961923,6.492318390932,5.881402580418,6.588183101361,7.464609225346,7.197021952214,7.393385049574,7.290751354809,5.97548979767,6.06075935938,5.482676252747,4.649990418472
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,0.249749663326,0.232327062049,0.233513156565,0.243360723689,0.271504805581,0.315288067571,0.360505695553,0.370639312215,0.393469074719,0.385078037191,0.396365165035,0.416086239775,0.42992415501,0.428006183183,0.457084664542
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,0.102160423236,0.0910306228,0.087361723021,0.091036073015,0.103622561712,0.118453324187,0.136663957379,0.150042589771,0.159880500345,0.156395667289,0.159003154944,0.1731535576,0.18251550465,0.195739959991,0.213268446289
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.053118566675,0.052747315805,0.055393287522,0.052607447241,0.056629999822,0.063407208933,0.068770271029,0.060491246644,0.065500684693,0.05372648986,0.050197129101,0.037923165241,0.048075995546,0.055456794453,0.057645190887
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.001777450955,0.00235993958,0.001932243369,0.00277201466,0.002913857545,0.002486649913,0.001677473632,0.001899548625,0.001986087187,0.002499065928,0.002091431479,0.002420305603,0.002537962179,0.002332447434,0.002366545439
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.060547126,0.056107764062,0.054697306306,0.059551878334,0.065312579797,0.073785873376,0.09271970693,0.098427044423,0.101983629389,0.111170170658,0.125048353692,0.13177031858,0.125197888759,0.109740628818,0.118636719004
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.003007509259,0.002872982233,0.003033122346,0.002818747302,0.002934541913,0.002932321228,0.003567305153,0.003930004559,0.005157164644,0.006233744591,0.006964920309,0.004879751654,0.006815597155,0.008892674149,0.008814411257
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.002564936477,0.002570498476,0.002709011558,0.003194087315,0.003241535923,0.00391083786,0.003962946602,0.004267684408,0.004110921058,0.004134657921,0.004095078586,0.004419378507,0.004569772255,0.005001713383,0.005171628967
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.008399240958,0.006763650069,0.006653514952,0.006706627019,0.007650050105,0.0107655279,0.012729946115,0.011513079064,0.013873429462,0.013867346634,0.01192938315,0.015223742615,0.017019423135,0.017761064098,0.020714191503
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.00459708635,0.004259216688,0.005664331909,0.006529950028,0.007744290618,0.006855958445,0.00650650229,0.006025847833,0.006147937087,0.007003764121,0.010558948439,0.011858246126,0.009428080955,0.007788907396,0.005177201242
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.008362582643,0.008675385167,0.010712891836,0.011976077423,0.014099457087,0.018204030067,0.019416017622,0.019894595317,0.021118263686,0.014628272547,0.010789157062,0.016817151697,0.018370675468,0.011774011016,0.009655267642
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.001100704093,0.000994940334,0.001399280442,0.002034250195,0.002745849823,0.009836594364000001,0.009275223944,0.008192383706,0.006963073848,0.008578778632,0.009336207814,0.011526061583,0.008950422414,0.006274138889,0.008177500158
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.003283305801,0.003127993501,0.003126234388,0.003197340854,0.003393291641,0.003532853236,0.003985232653,0.004673536858,0.004994467641,0.004917548417,0.004482550209,0.004008913069,0.004281079253,0.004336559188,0.004556449743
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.000830730878,0.000816753334,0.000830208916,0.000936230304,0.001216789595,0.001116888062,0.001231112205,0.001281751006,0.001752915679,0.001922530593,0.00186885025,0.0020856475,0.002161753239,0.002907284368,0.00290111241
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,5.457097006919,5.680010549652,6.030212835399,6.395682022234,6.950653059998,7.908053969526,8.400281644967,9.041590434103,9.907850509743,10.412258789266,10.549764778583,11.421963997184,12.416314352788,12.640864614096,13.975271429723
