Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.383339116664,0.331100395966,0.330401984389,0.316239685736,0.386704980738,0.403285587356,0.585819914261,0.57127205859,0.55316230029,0.583749875414,0.741944753927,0.761117112343,0.577963063035,0.5278017237,0.545010039242
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.383339116664,0.331100395966,0.330401984389,0.316239685736,0.386704980738,0.403285587356,0.585819914261,0.57127205859,0.55316230029,0.583749875414,0.741944753927,0.761117112343,0.577963063035,0.5278017237,0.545010039242
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.164168245821,1.487171606452,1.528946120398,1.642630064258,1.570474114416,1.559141321467,1.989082236185,1.628802499391,1.435857001035,1.733446295431,1.53710684113,1.772943089991,1.71819086876,1.486304146659,1.578194168081
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,8.176750162547,7.831741143799,8.566070060321,9.339437213724,8.75655526215,9.047664203429,10.129016831173,9.466642311101,9.718902381592,9.746384708304,9.709194165133,10.14989901118,10.074786578566,9.690507841461,10.187882924231
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,29.299516795586,29.905581751098,29.437214128952,27.700595064147,27.45096568025,25.852577096679,24.046601246167,25.815505186723,26.114942922614,25.902316299831,25.402409167334,26.276109001003,26.53597180013,27.789278311112,28.185113176602
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,7.708287384568,7.830580635013,7.685724606419,6.840582810477,6.697444089324,6.595853854453,6.523410825614,6.75482113421,6.356734983454,5.711177010695,5.506846769781,5.216349938627,5.14997678226,5.390909120465,5.607967671291
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,1.01628136588,1.141071908656,1.068131720535,0.951427916498,0.943445861838,0.947253137664,0.869751337678,0.755127373004,0.814343206028,0.770844920877,0.59004331539,0.638479710037,0.698357591152,0.694388227135,0.700269583564
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",1.029214007008,0.908108435396,0.805854017647,0.726047418595,0.7236463287,0.712082758297,0.622708850775,0.570026769607,0.506520921805,0.489793140295,0.530784538184,0.510414611801,0.52591671473,0.559743013775,0.56539578782
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",1.28006556775,1.230959785738,1.051196617796,0.87554928932,0.793083990077,0.829379640239,0.78862009363,0.802816826282,0.77063903095,0.633843126827,0.636072605431,0.606304678048,0.626659816238,0.674011788651,0.710460214319
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.148944366509,0.15434547469,0.158521274751,0.148676560502,0.148574093493,0.147755112877,0.119209549573,0.11162890135,0.107324480048,0.106639334484,0.105536512722,0.101632817924,0.104813557164,0.128188201445,0.140595306436
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,1.913419402242,1.924382432179,1.90930388364,1.913660703112,1.851720426042,1.836376967923,1.935521416674,1.903836349139,1.822069138841,1.809416535961,1.903003898925,1.82200499429,1.679579403554,1.694347645755,1.633813374362
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,3.17229940761,3.179391294495,3.649795556053,3.39501671497,3.532111978641,3.313467163572,3.389544454208,3.780962136851,3.790762098995,3.666322130257,3.615406679554,3.574281700237,3.561996420871,3.564543624032,3.719280838413
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.763811280221,0.818294708025,0.864335914842,0.83385583957,0.810142619827,0.808504004181,0.676325531785,0.636136687832,0.690995879925,0.669561634599,0.573880921578,0.592074226185,0.58712550892,0.654931156531,0.712581351234
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,2.583036586871,2.655775873066,2.807398212963,2.961037413943,2.587495740543,2.275799640382,1.990576068864,2.201862986417,2.34766893216,2.159408272541,1.863695137114,1.990197316724,2.058147462193,2.026871195099,1.950501184843
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",8.669674212527,9.015234584566,8.447204175032,8.210025131103,8.595062114453,7.693254789802,6.43682069226,7.721970177719,8.279676273562,9.31667400013,9.577112112799,10.762426112556,11.074860814224,11.862814001025,11.883905512571
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.541688183155,0.525585873208,0.495303976771,0.376258272589,0.366335868659,0.355619066687,0.33188944552,0.327460202779,0.32414461365,0.264641185676,0.202675568386,0.195784436069,0.207739789998,0.220818408968,0.234608362219
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.472795031244,0.521850746066,0.494444172502,0.468456993469,0.401902568654,0.337230960601,0.362222979587,0.248855641533,0.304063363196,0.303995007489,0.297351107471,0.266158458506,0.260797938826,0.31771192823,0.325733989528
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,57.912318409272,57.676247226104,57.852241403283,58.695315473788,59.353206930906,60.79492821236,60.884011631652,60.058672491534,60.036083116485,59.62790853242,60.152661212925,58.560625321026,58.6369430029,58.198621909156,57.034640272255
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,7.97288909946,8.261518131963,8.496298094633,8.689637161473,8.938141771119,8.992098230274,8.390174135387,9.160807130836,9.821217880829,10.516819317182,10.183932529234,11.011127473887,12.391175439248,11.082898409001,10.223463880449
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,11.539759705767,11.478297553356,11.496904026486,12.20342000276,11.910899310601,11.18259183127,9.78535281742,9.79993647878,10.12964657841,9.483146940468,9.677338142554,9.034207630486,9.06378532989,9.546964775012,9.192919643481
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7.170144115146,7.403074207517,7.796856363244,7.869473036637,8.73313006535,10.328074989329,11.284451645654,10.856437703371,9.811525951377,8.863637714587,8.690678345775,8.14335843073,7.456076210265,7.229031430208,7.048682552614
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.938964623906,1.122921024745,1.309943451429,1.495459414391,1.720055489898,1.749970868344,1.966655878862,1.815094808506,1.752691954045,2.004794479998,2.174345421488,2.095693256216,2.290602278046,2.763401625377,3.00106721929
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.823273801806,0.951370184643,0.882329744062,0.928489090182,1.045331919683,1.274906173793,1.534464336572,1.655193300948,2.068755049371,2.298543940325,2.546865816893,2.624809565581,2.749733128149,2.968677093487,3.106771082342
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,9.486925102649,9.261013233859,8.997286561296,9.053369136294,9.140465918947,9.452891242542,9.824520977099,9.548488311902,9.220303361568,9.242323957899,9.337054719456,8.846998265434,8.554923754057,8.512271165797,8.429637909988
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",3.251216758991,3.383965958701,3.610403204226,3.708297975033,3.619307034833,3.829536943098,3.598541930518,3.249948507005,3.32440821082,3.070954078949,3.127443203427,3.203579702163,2.990498119645,3.102639171825,3.129222128763
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.055697907119,0.052006150038,0.048953358865,0.050037092336,0.049591334542,0.048499289946,0.048768938704,0.050214129685,0.051461603829,0.054762199817,0.054055485181,0.050621271128,0.050445908088,0.054106262572,0.055720663883
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",1.790922100613,1.780109471737,1.813445982489,1.882079915327,1.980847644803,2.063984523281,1.970559894777,1.967352698188,2.068120792153,2.1953592695,2.305800578699,2.115908320733,1.965382497033,2.015886373584,2.129129381061
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,4.509879420931,4.19911259469,4.056264736529,3.639788327313,3.438205390769,3.368926435918,3.566193313091,3.410055301095,3.447822556445,3.386057042818,3.400632285296,3.254001929808,3.24980810062,3.079738993719,3.03556380066
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.027225795536,1.937093184358,1.765937686631,1.720498257851,1.694360963352,1.800119889316,1.821088210272,1.600243315341,1.601371585927,1.559682305661,1.654226538172,1.502977635549,1.392078799739,1.366674691841,1.281741540108
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.2037153817,0.190719198446,0.177745626907,0.18396137771,0.188183911475,0.184420672358,0.186963259315,0.187313870572,0.170182640307,0.17056663509,0.18470311647,0.162189772721,0.157339307481,0.155098851024,0.152339459961
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.08279640824,2.020393583593,1.919266023071,1.993962652588,1.918121883263,1.7613501324,1.678693918782,1.758772882563,1.717182939091,1.783131434068,1.903580167423,1.852322383533,1.842240262633,2.021597040411,2.044693474078
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.158872265396,1.965206454842,1.906156884934,1.889254271699,1.818631065414,1.848447811296,1.916176690411,1.820259330543,1.779439866245,1.783719254703,1.75002273823,1.74051115304,1.640710256387,1.583296366886,1.59603225897
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3.900035922013,3.669446293617,3.574449658481,3.387587762195,3.157933226857,2.909109179196,3.311405684787,3.178554722199,3.071952146067,3.214409961355,3.161982124626,2.922318530016,2.842143611619,2.716339658412,2.607655276608
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,66.285475576266,71.226434806057,76.037187668724,80.767677329942,84.884615733665,86.98666883457,84.475023523255,89.816373418087,96.523482153777,99.470184242914,100,108.020065569105,115.577380346409,120.633392644404,125.364272318141
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,82.669387732257,80.256975582155,70.727284199129,75.806537375769,85.762566631591,82.940213729924,81.338498659736,89.90490687351,84.122269351402,97.425880941381,100,109.014778525648,115.552014365354,113.30716069535,126.000898597862
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",82.669387732257,80.256975582155,70.727284199129,75.806537375769,85.762566631591,82.940213729924,81.338498659736,89.90490687351,84.122269351402,97.425880941381,100,109.014778525648,115.552014365354,113.30716069535,126.000898597862
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,69.180640045942,75.350485479048,81.064171210373,84.241657208577,86.641860206991,85.758345716713,83.028796012044,90.036327505612,97.639225732556,101.000498511215,100,112.554036062391,120.264248137144,127.419062134456,135.776618332099
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,34.247584500876,31.785521284065,33.860792950057,34.425669514146,44.242247847332,47.281781625148,66.699239769062,69.155532492301,71.963783202978,78.26149770844,100,110.811377728506,90.032925509667,85.815705598685,92.088779675395
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,34.247584500876,31.785521284065,33.860792950057,34.425669514146,44.242247847332,47.281781625148,66.699239769062,69.155532492301,71.963783202978,78.26149770844,100,110.811377728506,90.032925509667,85.815705598685,92.088779675395
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",50.203046242577,68.912536616229,75.633495331177,86.312422437027,86.727277606726,88.233625775223,109.31430671917,95.174342859652,90.165441923936,112.175821333945,100,124.593439900589,129.193361341394,116.646355943093,128.715296922854
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,55.823352996599,57.453480743021,67.084854384632,77.691787649094,76.555975288608,81.059885754102,88.127698398863,87.572610699532,96.619995916111,99.851199404257,100,112.923146664923,119.929359789863,120.401221510303,131.545060026218
