Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.470543785787,0.536202860164,0.538482367622,0.485856928316,0.452919537227,0.499158291692,0.530598276647,0.406308227388,0.385904238056,0.361761108792,0.349700557933,0.286114707188,0.29084919957,0.277847615987,0.251415660425
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",1.884867440344,1.97961708771,1.778508701077,1.619493130257,1.474352291061,1.348677769261,1.475529968102,1.391088164671,1.356519968744,1.287007369634,1.174909430846,1.153333581813,1.192053539204,1.117912974935,1.05431728283
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",1.525353445276,1.624450349817,1.495825951827,1.340831661031,1.224457010983,1.271355038802,1.423806429145,1.311831252113,1.00871601885,0.929786668483,0.913305982755,0.900669089359,0.89870177797,0.930047196747,0.922755062374
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.090554288348,0.083459564131,0.090035413996,0.10182302581,0.107351846627,0.101431975729,0.101078491442,0.093225315162,0.086177809188,0.089079318526,0.084010882983,0.090108373149,0.076476801447,0.085600477567,0.095107297932
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.296380017363,0.311740388879,0.263059427624,0.256178981621,0.240471013099,0.253597744319,0.312885279625,0.293534340563,0.300694497945,0.311268006445,0.322585829372,0.329977131399,0.348971101525,0.33800084675,0.358821102989
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,1.374181425085,1.438741000444,1.331394133225,1.281455282018,1.271031351977,1.285622918512,1.395160079504,1.306784311029,1.268655943758,1.334004079591,1.378036580705,1.436053144274,1.487996656696,1.433266610774,1.372305548585
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.582165381772,0.563055993216,0.549044064704,0.590105483189,0.625204368664,0.611310154984,0.638051331037,0.616858166295,0.580010195697,0.478660295822,0.460602195406,0.488975224476,0.466571849981,0.524213537252,0.501252928402
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1.946176243124,2.005688762784,2.345663636878,2.310405542265,2.174002143263,2.067716045423,1.943777737209,1.952529773101,1.798344992674,1.743851313854,1.526236737685,1.563836924064,1.608443281202,1.583621850008,1.562224014934
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",11.720812655574,9.88566538103,11.642480311063,11.387258773873,12.660924349881,12.266140027695,9.073001554982,11.209858104333,12.387701757474,13.487505422708,12.05925545068,11.876403930299,11.565229472753,11.048235392253,14.857080991301
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.332866087542,0.327720366881,0.308655980922,0.306128959081,0.304103277326,0.29362039219,0.300051082499,0.28471863096,0.291403791455,0.26571590228,0.195238370953,0.171710479254,0.172303965804,0.176949434248,0.186217102853
