Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2582.837,2647.358,2704.233,2774.911,2910.418,2935.935,2789.467,2983.499,3159.273,3404.07,3647.402,3535.434,3561.545,3732.483,3481.991
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,10113.389,9939.161,10223.206,10368.755,10219.184,10412.955,10419.8,10111.201,10473.242,10545.106,10953.923,10947.79,10908.927,10348.479,10510.86
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,3916.685,3952.078,3950.983,4206.868,4225.487,4321.526,4554.445,4622.052,4823.031,4643.148,4791.873,4513.533,4379.243,4361.086,4319.633
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",200.512,198.898,195.592,211.509,225.241,224.844,220.064,224.415,220.645,224.261,232.536,224.589,233.685,240.175,243.275
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,1962.652,1987.078,1982.342,2259.835,2236.939,2348.798,2320.742,2345.391,2173.036,2273.304,2088.836,2304.131,2483.387,2606.106,2687.497
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2559.095,2598.014,2688.156,2723.216,2824.377,2855.129,2716.66,2845.272,2947.647,2936.976,2909.427,3116.244,3207.081,3313.56,3420.469
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",9156.184,8739.735,9042.921,8895.783,8627.796,8537.883,8866.299,9294.217,9521.697,10040.337,10028.601,10123.456,10086.99,10011.21,10007.774
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,11.438415560036,11.450500326074,10.21584730911,11.138343877311,10.725324956145,10.578280723624,11.070780137754,10.296213313314,9.132075665177,9.922930881837,9.950386244453,9.988142677414,9.672452188018,9.888379575226,10.246408838588
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",11.438415560036,11.450500326074,10.21584730911,11.138343877311,10.725324956145,10.578280723624,11.070780137754,10.296213313314,9.132075665177,9.922930881837,9.950386244453,9.988142677414,9.672452188018,9.888379575226,10.246408838588
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,32.768260142261,32.160982118482,30.716544313532,29.950875214973,29.948323580407,29.891709230516,30.381111724832,29.895811309591,31.435333476679,30.809437773905,31.425698656098,31.598428012691,30.577717337815,29.954870498161,30.10975047528
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,4.243523593455,4.34311171738,4.620319265018,4.64338618778,4.6006699707,3.74427955798,3.595695894635,3.621656165258,3.805317710496,4.115284375702,5.183681689961,5.067201380663,5.077736074725,4.485500079485,4.058092821775
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,4.243523593455,4.34311171738,4.620319265018,4.64338618778,4.6006699707,3.74427955798,3.595695894635,3.621656165258,3.805317710496,4.115284375702,5.183681689961,5.067201380663,5.077736074725,4.485500079485,4.058092821775
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.437907264105,1.794763453917,1.939039632073,2.071869043685,2.264584526997,2.000619841584,2.028508106641,2.080215547309,2.037429513894,1.709738029084,1.795462317694,1.960391791078,1.883208485472,1.71658910076,1.8516045676
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,9.849938786404,9.159881430359,6.875698918915,6.902160017738,7.322563762938,7.419714110998,8.059033043331,7.825866924801,9.186491430242,8.050616580932,8.132633329992,9.287692294878,8.041991213915,8.789602914008,8.62528084818
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,17.236890498297,16.863225516825,17.281486497526,16.333459965769,15.760505319772,16.727095719955,16.697874680225,16.368072672223,16.406094822047,16.933798788187,16.313921318452,15.283142546072,15.574781563703,14.963178403908,15.574772237725
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,8.266052566536,8.513856272319,9.199405483363,8.793920914859,8.767800602449,9.069035075152,9.402970979672,9.091546165313,8.826269081696,8.28764990129,8.099185533405,7.207109520127,7.372989402191,7.134481368552,7.100233273252
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.216802960884,0.235234450274,0.196928571566,0.184142735644,0.187578742183,0.185744899882,0.179863527335,0.168607095476,0.180946895793,0.202758720725,0.221585701672,0.20635221726,0.231397639104,0.225314150138,0.22874126079
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.083126950777,0.097356830706,0.122946245957,0.096649949942,0.068152624265,0.056969163162,0.048014624054,0.056736035365,0.05407035997,0.061520782729,0.066954306927,0.063869657268,0.066087162856,0.063653540648,0.064474792313
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",1.470432841549,1.578789793102,1.501441730844,1.28287400608,0.770895781681,1.407790201032,1.538099647723,1.135854411869,0.985778764816,1.291073873829,1.383073847111,1.272922739545,1.430768126094,1.534816239958,1.719827855015
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,4.108380829489,3.143836920639,2.822688880057,2.86418540041,2.971449132487,2.642644226022,2.798943415829,2.928543812193,3.087477447217,3.701686277723,3.179048191042,3.068396237675,3.22266962362,2.845049792204,3.189489581941
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.18072591656,0.194063537619,0.203499459355,0.215560282188,0.220378241257,0.223613514477,0.205167719851,0.211972033665,0.194242439654,0.213675778981,0.198746580929,0.192606701074,0.186800868931,0.187237577044,0.202993079323
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.362434682452,0.385820880011,0.407518267229,0.425970555755,0.442354419434,0.421334423313,0.382429514837,0.403733523681,0.397370127585,0.411942391517,0.445458594924,0.416205012356,0.420615561794,0.41999040351,0.385401492009
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.423642719895,0.458206614428,0.408556964268,0.451824097827,0.441603389082,0.394357478068,0.35736078431,0.347718829263,0.362945320394,0.255164645331,0.231101561187,0.233853066751,0.224981907612,0.217559659966,0.215059419211
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.297161193051,0.330753174883,0.404685398473,0.483807147739,0.616732358878,0.673624104137,0.553988714761,0.574403618818,0.740764045029,0.775228112512,0.664807355523,0.622454924906,0.531398987382,0.507640359794,0.507616491401
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",1.55040721972,1.663969963748,1.75220448608,1.280987955707,1.030705574825,1.374120159032,0.994010760625,1.20747157509,1.312674909893,1.441991873143,1.545361832544,1.722607226652,1.581361909224,1.501922176994,1.625258103353
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.232767886751,0.216845778097,0.215570925376,0.204591886102,0.198763686038,0.200022339689,0.183483142243,0.194045440959,0.216757860701,0.239315451252,0.227141821091,0.230927565392,0.26058947382,0.262158604431,0.260654408384
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.044954730633,0.044491300998,0.046040084957,0.048945033515,0.044090767193,0.077840135987,0.053541848987,0.047440130533,0.046797569299,0.051790979156,0.051455992096,0.045837677064,0.045120901075,0.06335453067,0.075022480734
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,55.793324297702,56.388517555445,59.067608377359,58.910780907716,59.326351463448,59.53001004586,58.548108137415,59.807975377095,59.432590858144,59.267631344258,58.623915099449,58.413429309894,59.749830474168,60.156749926613,59.643840686133
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,7.569255549569,7.945668374543,8.587725184196,8.528991004014,8.699887054131,8.760691614125,8.126120088546,9.14713313586,8.888043279746,8.748810886815,8.189490458359,8.538119634053,8.860736506385,8.681069705478,7.069741427672
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,7.241799317377,7.840931211695,8.063067051971,8.048103649298,8.144257344742,7.992093360083,7.184489809699,7.505473388592,7.926841590356,8.222398449493,8.610701860388,8.210001043921,8.573543542921,9.568550595095,9.77331196398
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",6.548811413754,6.909230876851,7.24132027658,7.500074771766,7.671504633753,7.780034669783,7.077615206876,7.380352340965,7.116270551965,6.844940865096,6.662466358871,6.764927378433,6.849819577681,7.003415163468,7.140478036336
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.215996017387,0.242703579812,0.292646116577,0.344996957723,0.461694372906,0.49298229831,0.589225846783,0.541587036573,0.522780535054,0.639484780444,0.70713309464,0.842819270628,0.946046534198,1.228462972322,1.271927514975
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.884923403177,1.034775083585,1.068854091233,1.043719701341,1.111681028289,1.44338634877,1.631636309924,1.706494769563,1.86251274447,2.04115427043,2.243632324284,2.28832850617,2.541003024589,2.620305490834,2.84820336742
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,11.743457857641,11.695262736938,12.183686590755,12.053470482012,12.130296243615,12.160617619563,12.656698804387,12.634821340567,12.517533916753,12.40631948337,12.148782002777,12.113842862735,12.328944533652,12.06167750479,12.336226019909
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.102460067953,1.121374109766,1.217074868366,1.256400717208,1.365087396517,1.292886408174,1.233954499436,1.247049621002,1.209986372493,1.226875755262,1.247215513515,1.216951212578,1.279723549361,1.363338712795,1.35662752979
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.547560860591,0.531029358886,0.550615880893,0.532022700615,0.524021902503,0.516985003209,0.495532209922,0.488441754915,0.491406522608,0.515894956953,0.484907360172,0.475604263804,0.491683506765,0.523050493864,0.538342974124
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",1.688981782283,1.679132119115,1.74464522322,1.730122950969,1.788717068195,1.771591870094,1.710451692315,1.762588037565,1.791837417448,1.860726542143,1.929303225598,1.826725003637,1.826532087835,1.844710181119,1.738307277328
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,6.613398281866,6.304082965792,6.595536521407,6.464791482853,6.280619774831,6.283349740934,6.38923656153,5.973483459528,5.940083967922,5.764146631507,5.794107415869,5.656618601158,5.594624021134,5.114542938414,5.247315236879
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.561218385806,2.506673108453,2.548990274867,2.62293056552,2.596946802258,2.607680458865,2.792704899468,2.730610455779,2.735467118958,2.538029101252,2.53467427927,2.332099421412,2.245887068653,2.155385502074,2.156481587484
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.131119817135,0.126154460495,0.126186851688,0.13187326557,0.138431119227,0.135674598531,0.134939341895,0.13257963031,0.125142704341,0.12258513928,0.123000550767,0.116042992697,0.119844941155,0.118702018938,0.121449682923
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,1.283427282852,1.260338228901,1.278914761076,1.408979386691,1.374802852996,1.417303666904,1.423037835302,1.385607342256,1.232475703829,1.24262929116,1.104895493435,1.190522495783,1.273600654214,1.288019334924,1.341673655359
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1.673456294041,1.647834842628,1.734273091361,1.697891752941,1.735837033346,1.722832189564,1.66580773117,1.680926452739,1.671809998069,1.605404470777,1.538949338664,1.610133531621,1.644745849002,1.637665293519,1.707593774531
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5.987457966271,5.543326497985,5.834071593168,5.546411519195,5.302566836139,5.151900198952,5.436657300165,5.490826610881,5.400398434134,5.488230720274,5.30465582284,5.230693091264,5.173095076623,4.94785401898,4.996160637421
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,80.888893099353,83.395893101024,81.988669917272,84.837712437729,86.065793086431,87.6596265598,86.263539417758,89.534814219003,93.262147827772,96.768227917181,100,102.373233147148,103.140204547711,107.025324225275,105.954145765364
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,92.985412900683,95.968606412519,84.176002054064,94.96632509342,92.76861980859,93.191170181408,95.97664405548,92.646609238984,85.5923548832,96.501222524431,100,102.761685215176,100.25929372402,106.358386910975,109.106266730139
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",92.985412900683,95.968606412519,84.176002054064,94.96632509342,92.76861980859,93.191170181408,95.97664405548,92.646609238984,85.5923548832,96.501222524431,100,102.761685215176,100.25929372402,106.358386910975,109.106266730139
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,84.344609827307,85.347150309301,80.13850830434,80.856237010123,82.019695051605,83.380678248586,83.396148404222,85.176019181714,93.29074111606,94.870593940698,100,102.935921120688,100.357101216342,102.016179887529,101.517325858959
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,66.218172111214,69.872670077315,73.078142870088,75.995071784435,76.385922871018,63.318345419176,59.83728806918,62.554827112451,68.463328590426,76.823539760014,100,100.072847711853,101.032194627372,92.610258312945,82.947176174115
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,66.218172111214,69.872670077315,73.078142870088,75.995071784435,76.385922871018,63.318345419176,59.83728806918,62.554827112451,68.463328590426,76.823539760014,100,100.072847711853,101.032194627372,92.610258312945,82.947176174115
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",64.780377636865,83.363432175377,88.545038669892,97.898256290118,108.553246373703,97.676006047658,97.460296042979,103.734681997141,105.830710364097,92.14803209548,100,111.777141692189,108.180776885975,102.323787728628,109.267222331554
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,97.969576790124,93.929784067249,69.316958756088,72.001705108796,77.493012670202,79.975248085005,85.482854863085,86.157522758415,105.347417868468,95.792330548635,100,116.91306494737,101.990657283799,115.671033417167,112.372490824699
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,85.465227253796,86.203906779236,86.851350111814,84.939319777263,83.146189276695,89.879737410701,88.293779438619,89.832010172386,93.789078094893,100.445114859393,100,95.904882986073,98.467200184995,98.163953893024,101.153588749497
