Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.096555515267,0.098110573966,0.104623978388,0.095444399427,0.083585311337,0.079042738282,0.077370992089,0.072551391998,0.068228738313,0.074105294059,0.082632562362,0.07434832892,0.073756885914,0.078128198975,0.077168312157
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.166017267301,0.173938195799,0.196942747598,0.208946630152,0.186344287933,0.204926820032,0.249645477482,0.259638940617,0.251256973832,0.22548452316,0.240930920628,0.230905178734,0.336206722333,0.352131143619,0.31143290481
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.243182140008,0.236746094144,0.264429695714,0.260753201411,0.400676312304,0.504259745428,0.418216050969,0.510864240313,0.496300066869,0.522353506957,0.651265942764,0.763098697687,0.673425174704,0.685923096177,0.761941873966
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.353144682676,0.358614878104,0.402401400413,0.396090637367,0.374190853396,0.522378329781,0.52377474807,0.503382236345,0.521534991643,0.565295330249,0.570078810851,0.535890154257,0.514940817956,0.492167806839,0.512817388483
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.814938351024,0.809159576572,0.863554755303,0.831063536103,0.788331777154,0.804669186349,0.661687178504,0.819863514267,0.728989013549,0.717495639258,0.6099334598,0.50921020455,0.549644924386,0.547276444993,0.523097018623
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",10.283212294392,10.241486594667,10.765297609866,11.940911821865,13.631448089688,12.610121989878,10.518478768337,14.154945626961,14.618934766924,15.236001710064,15.980360222446,19.746710757514,20.153232948016,18.946311060139,18.708386244385
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.486690193969,0.459957270306,0.503656508606,0.527401625855,0.561736697228,0.526382967529,0.458601674689,0.438078953564,0.426765130042,0.436950463426,0.454518440177,0.369598622092,0.385491347198,0.356242935126,0.352346857834
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.19888754594,0.182481574468,0.168013047302,0.130649929948,0.13190968076,0.137795311974,0.16850635187,0.14050504394,0.163384922596,0.176440949176,0.197308778622,0.190034902425,0.196274113646,0.223211803137,0.2306848836
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,59.414979998702,59.11804928842,58.967243565566,57.422766043715,55.442671323026,57.225276401654,56.772570461881,55.860018118171,56.426774794401,55.896280064978,55.521652811413,52.75898208441,53.683965660823,54.918359975138,55.660050148818
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,8.55649211766,8.672291078695,8.954441550249,8.774224926421,8.591883135955,8.548623685503,7.777105087373,8.081700907851,8.820706976297,8.845185574107,9.050555816324,9.308977263133,9.866532119187,12.471308177724,13.667062643754
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,10.505720763493,10.710033073827,10.82971500577,10.434255147005,10.183085117455,10.489096908345,9.428018761675,9.440030870953,9.683994086268,9.158793974218,9.568685926254,8.978985298316,8.673630245571,8.367486010733,8.314401068347
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",5.170417765746,5.136186489408,5.223222249435,5.369026951444,5.576963823527,5.934822132441,5.190133434857,5.148116741232,5.173717670124,5.127893272873,5.135650262676,4.85765465052,4.865302778884,4.567306818905,4.527820309231
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.416636846228,0.469305837919,0.536536743427,0.598522256853,0.620144555691,0.636246510872,0.78185908553,0.760420083381,0.756053622947,0.879274021299,0.880070407855,0.840753688348,1.011250665099,1.185415392778,1.187549313757
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.396938986449,1.277674448709,1.19050333775,1.303864477989,1.41003715795,1.514565920819,1.654412356261,1.810777018595,1.765256194165,1.964418475343,2.175656357787,2.22739917507,2.324383912544,2.56240513815,2.751036712844
