Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,6559.963,6831.824,6499.536,6619.897,6701.126,6978.607,6387.353,4856.793,5613.15,6097.053,7483.509,6017.305,6584.245,6972.035,6840.738
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,9672.697,10209.85,10269.886,10510.396,10188.537,10063.298,10144.746,9935.559,10096.266,10465.157,10642.029,10766.977,10858.637,10826.822,10631.447
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",15522.106,16253.923,15860.226,16201.044,16060.625,15730.335,15991.97,15961.923,15223.849,16254.615,16453.623,16719.163,18058.111,18186.806,17844.989
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,3.743061226731,3.992995136025,3.402954619124,3.363954886692,3.58481055056,3.453703141923,3.696374681506,3.911504849828,3.412860958122,3.363037618338,3.037348163036,3.682579376076,3.269404103542,3.520389023586,3.368862473605
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",3.743061226731,3.992995136025,3.402954619124,3.363954886692,3.58481055056,3.453703141923,3.696374681506,3.911504849828,3.412860958122,3.363037618338,3.037348163036,3.682579376076,3.269404103542,3.520389023586,3.368862473605
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,40.844912759998,41.468381233877,43.640993351934,43.616436575013,43.735492970537,45.48231445269,43.220522263823,41.328072478484,40.092404569855,39.382642185705,39.09088503438,38.587973629479,38.029709574366,37.044912708397,35.729491627197
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,3.989879431328,4.073247213828,4.23276741198,4.421853741262,4.357331811474,3.905144129088,4.294914284934,3.952004599506,3.735153517087,4.120663748703,4.355146645338,4.031665359111,3.346298171835,2.823733183295,2.260506127636
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,3.936797570181,4.029470471518,4.186424644591,4.378936918645,4.31223472591,3.861200463195,4.256868790422,3.915165145836,3.700509055423,4.089602018882,4.32384000148,3.998769776857,3.312114582883,2.788923350411,2.227286037605
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.053081861148,0.043776742311,0.046342767389,0.042916822617,0.045097085564,0.043943665893,0.038045494512,0.03683945367,0.034644461664,0.031061729821,0.031306643858,0.032895582254,0.034183588952,0.034809832884,0.033220090031
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",2.130345132155,2.382286114073,2.443982227436,2.160535891122,2.004627025547,1.942258434312,2.381218019931,2.514252330571,2.827212912115,2.78418941892,2.621784352295,2.493616865967,2.698411652749,2.66569406368,2.526391597505
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,11.993128846697,10.680362516702,12.512479381561,12.417493466104,13.038881552279,13.92955741933,11.631438974131,11.414486074584,10.999663319629,9.916894504075,9.719880150553,9.925403057864,9.776730445921,9.74836574758,9.379452460708
