Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,15.872780880822,14.360759674483,14.154658974885,14.507332375515,15.175553984697,14.726193318764,15.800275664384,15.54370888617,15.590027264018,16.015222308349,15.745704041629,15.19987829553,14.892627805867,14.555455671183,14.450224814478
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",0.697805180083,0.74018218031,0.720837601508,0.721844484071,0.815133624468,0.805446863959,0.819089973046,0.71494287728,0.692704253727,0.682384436907,0.752317973945,0.773164380371,0.690807588693,0.681475976013,0.741825953258
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.007973174394,0.007184670266,0.007359046482,0.007560296539,0.007901803317,0.007850008276,0.008156838561,0.00803181359,0.008197278047,0.0087083145,0.008154209397,0.007849510003,0.007835753553,0.008239639318,0.008249982212
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.297352995451,2.064039974852,1.996024209502,1.952118910358,1.932438141773,1.84652318189,1.879403748322,1.827222252186,1.84620476453,1.913001815135,1.891089503603,1.753258573942,1.769673865004,1.740563662499,1.810054964685
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,8.649237300433,7.652186037794,7.168680589433,7.040025965409,7.162294226417,6.598464039464,7.168975440349,6.843367997348,6.429359025486,6.117212960789,5.861999376053,5.995907290926,5.753361570481,5.779608292692,5.754756700159
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,3.739611944499,3.410897462002,3.144858548392,3.260911703407,3.274411739977,3.139350160525,3.303951696468,3.035831235541,3.026053739985,3.110651010695,2.942961285966,2.640238561407,2.418606044686,2.481832154972,2.487354857828
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.73874456614,0.582827312088,0.52463808873,0.465592963508,0.429261865544,0.385190627725,0.420490455687,0.406861365437,0.352934774492,0.334258205672,0.367289716136,0.350402785475,0.338290946073,0.345162701051,0.296555167708
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,9.778867135432,8.902171333506,10.258732353894,10.825948617304,8.38213565891,9.492411913008,9.247015243593,10.373829688369,9.545407061635,7.457178316817,9.199677471586,9.495121292043,11.927174600488,12.246858090373,12.854239153355
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.473702321192,2.392538937471,2.465701531542,2.389716642625,2.354349061354,2.286855132655,2.427808996098,2.325395132197,2.285464671966,2.408619790882,2.392513551838,2.275723680299,2.240440576516,2.184639624957,2.112218773764
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",8.39707186353,7.553283446108,7.151759102904,7.294851792853,7.286048421605,6.786824560759,7.644019657798,7.562137593046,8.033731675037,8.830967012393,8.271716862227,7.854473031424,7.620178933376,7.393037260862,7.175478681654
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,73.441148450818,83.838224770136,87.109968603978,88.939454744326,88.466200835823,94.852166547865,89.781702550479,94.363149442852,97.179030511594,97.271726020031,100,105.443063117084,110.862174088433,115.523413538491,117.530819702913
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,80.54045009621,92.170130884973,90.420407996161,89.91233903203,97.768298174944,105.021084353434,93.75632066526,96.550420250337,107.86227821887,106.159090175121,100,91.334258266356,91.292923626656,104.10373761264,107.515657195342
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",80.54045009621,92.170130884973,90.420407996161,89.91233903203,97.768298174944,105.021084353434,93.75632066526,96.550420250337,107.86227821887,106.159090175121,100,91.334258266356,91.292923626656,104.10373761264,107.515657195342
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,60.859531972994,97.917610220995,104.562798433433,99.974614847019,97.706527878036,108.900330937683,96.108345884248,95.337284920659,95.259842634844,98.080187263225,100,117.04728409728,115.756463788359,118.03260410928,109.211064013986
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,62.896790623239,120.862306587841,122.786451583707,109.427446527529,111.836063010915,113.426722453295,103.063080853585,92.546889977743,93.214025647039,99.761055502759,100,117.345115995869,117.328248357462,120.99477926021,110.451106475939
