Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",4.965900797521,5.166567689276,4.592391823707,4.251671007813,4.49983872882,4.474068051364,4.702032162747,4.265907586929,4.050660134646,3.831813189566,3.953651930635,3.828433103485,3.491307590415,3.438429086205,3.464724847562
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,34.073575497261,33.99119893063,33.669454558757,34.336563901576,33.413693310872,33.198416491201,32.667110127593,32.857125777885,33.273351619008,33.617624188644,34.703701026163,36.616642037483,37.586609556766,37.484518747161,37.032968754758
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.688085961827,0.589932672719,0.634667792622,0.731636861419,0.627174203264,0.5990237973,0.458833327722,0.396191238038,0.351527994849,0.459559985382,0.525708817765,0.441160588385,0.443332537312,0.417215391025,0.419368468694
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.688085961827,0.589932672719,0.634667792622,0.731636861419,0.627174203264,0.5990237973,0.458833327722,0.396191238038,0.351527994849,0.459559985382,0.525708817765,0.441160588385,0.443332537312,0.417215391025,0.419368468694
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.625658875863,1.541977237081,1.573831224038,1.691675693784,1.767664354542,1.634724403829,1.297430470667,1.215777410929,1.209177552005,1.365535253068,1.458895553744,1.563686915174,1.419580453804,1.497429065122,1.63625999067
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,9.157649881122,8.837383120205,8.168998039109,9.255589917129,8.913999611122,8.958955458113,8.491092953055,7.386241743436,8.330427416348,8.601458013212,9.071446283464,8.551848456381,8.190993938176,8.151199652997,8.375851260683
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,22.602180778449,23.021905900625,23.291957502988,22.657661429244,22.104855141945,22.005712831959,22.41975337615,23.858915385481,23.382218655806,23.191070936983,23.64765037119,26.059946077544,27.532702627474,27.418674638018,26.601489034711
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,6.048088894796,6.141103059807,6.350355018205,6.231150080314,6.317563689062,6.352079847224,6.889860274349,6.764888378846,6.603508221831,6.448090954325,6.075458719011,6.00986107319,5.952393065605,5.879079192712,5.735547100066
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.462797695236,0.519287419111,0.459658274514,0.446176845408,0.449691604931,0.486817118222,0.527248974021,0.509919315861,0.564233273826,0.361939993038,0.308361495104,0.968104428571,1.517643056391,1.526758552955,1.541225944779
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.361075432787,0.339872996343,0.338010692443,0.345274490397,0.359719154643,0.306025498885,0.318731779646,0.31062534508,0.289399413682,0.309486066439,0.297232379216,0.292062633692,0.283687846515,0.301990818016,0.315600754901
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",3.441752483248,3.391836342735,3.40809369233,3.359159669171,3.210382974877,3.144939942608,3.16137602568,3.237976237776,3.014555866641,2.936091687077,2.891457531421,2.749585915325,2.70041753392,2.603828025894,2.449046943486
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.060946122116,0.060104469166,0.063069045355,0.065739352843,0.067808865534,0.067643435277,0.065713616395,0.067352299704,0.062413532817,0.072078148919,0.074612723889,0.079086374319,0.073498972556,0.073513360833,0.075724105178
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.345190568379,0.355758903605,0.381315560835,0.403263557882,0.413656341554,0.427111269705,0.436201258116,0.443776872869,0.443242474681,0.451445566765,0.443594439739,0.428458775386,0.413488982076,0.389409124917,0.375079980539
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,4.997974618194,5.16705842761,5.075692411741,4.994269941177,4.738724196458,4.76814641662,4.921642523765,4.841391197856,4.705942757884,4.668455517023,4.650271750503,4.383088921567,4.108930440567,4.089356613073,3.917957526105
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.367888413536,0.370817673956,0.390385882374,0.397342447898,0.377987538484,0.354312816338,0.301721759198,0.313319437068,0.40087607491,0.406005383009,0.403949182356,0.398466303624,0.410654228466,0.405060220894,0.402705223932
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1.027496731771,0.952444605915,1.507562402579,1.508329597153,1.371889679922,1.647401720691,1.573730104179,1.809247416512,1.756411143054,1.757549757845,2.157799187741,2.04523198716,2.001683284679,1.998788895138,1.896742061118
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",5.120628574889,5.351902239158,4.959262970079,4.540097231526,4.421808055646,4.075666719665,3.834976821483,5.170489625995,5.09385845824,5.334454740486,5.93678197306,8.327241710495,9.709581458732,9.781067495135,9.529868505957
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.251795814695,0.243604238671,0.226917730334,0.235355224068,0.222840603697,0.213729383871,0.224066686173,0.226576945405,0.223388959167,0.22926354735,0.200148330355,0.183037249267,0.169648297939,0.158603612895,0.14615952074
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.116545428802,0.128115524549,0.131633822198,0.131502991407,0.152782437137,0.161838662852,0.164483553146,0.163352312512,0.224388479073,0.216209574707,0.207982658795,0.19572070495,0.191075460028,0.211218725554,0.215831367908
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,60.960523705218,60.842233380095,61.738153617536,61.411765090612,62.086467960308,62.327515457435,62.63085770966,62.876966635186,62.675988246346,62.55056262179,61.342647043202,59.554924859031,58.922082852819,59.077052166634,59.50230639768
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,9.153295185341,9.291766458536,9.365811084986,9.513127006831,9.62992166114,9.469389719871,9.013534742871,9.608736341867,10.042703160813,10.306407064333,10.069511572165,9.558924338354,9.868195632505,9.787094388333,10.536054290933
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,12.207993711718,11.951842536727,11.992490065874,11.298177528951,11.537384176957,11.167490171745,9.976535501727,10.493007019503,10.904725321112,10.490855206808,10.002688438918,9.414620863563,9.312735311469,9.678137911886,9.942286441562
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7.061744542322,7.153401554536,7.226772747284,7.30786254045,7.313206875023,7.659705819095,7.344816920979,7.628275154582,7.457910388252,7.465039352215,7.422339236119,7.461048079426,7.287940860143,7.116639263373,7.11770948103
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.338403365859,0.374716748572,0.428583690782,0.490247891869,0.550054463245,0.573704947125,0.75383520187,0.753647918599,0.756089286334,0.956498807954,1.002482725778,1.034621838884,1.074293883202,1.250150799241,1.391040298428
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.02899711598,1.248071543041,1.324251767376,1.495335270961,1.690621753292,2.062079399274,2.204670384054,2.426001121286,2.306594768124,2.589717743696,2.74020307314,2.867252764433,3.083103524307,3.440201633597,3.470143264973
