Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,1.794146765766,1.603717519527,1.573352383534,1.619301659096,1.509678997281,1.41507238971,1.283750778079,1.263387893727,1.132273796086,1.07500426092,1.090804613179,1.017753867788,0.8920578997,1.01757392894,1.190991934525
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.29160737972,0.281150568436,0.248200024978,0.221330275518,0.243864993632,0.236125068338,0.249797477704,0.298772837189,0.288896176914,0.288830672458,0.258923405104,0.248641376787,0.269751278597,0.285410763352,0.290708166709
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.017765944828,0.019038038886,0.015666866626,0.016769905099,0.020216521168,0.018100691981,0.016237311911,0.016452007507,0.014663180384,0.013160194763,0.013752731402,0.014210088939,0.015760695402,0.021090856759,0.021404545582
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.064533621582,0.06428485145,0.056152073356,0.060983637057,0.070032289726,0.069028208875,0.061570439828,0.061237467111,0.056417528316,0.050261362507,0.052626834646,0.052708346599,0.057176947452,0.078418686381,0.094592713029
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.02090125278,0.022995936881,0.022171335475,0.0207082885,0.024384737556,0.019805437732,0.014223375499,0.014514337205,0.012679737443,0.012054883083,0.012527360307,0.012910751866,0.013124522206,0.016591874011,0.019926857059
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.032188254709,0.034600744286,0.03265842299,0.033704639336,0.034168495216,0.032957085081,0.029837835029,0.029238955351,0.026319545671,0.025477842028,0.025573480311,0.024309312042,0.023082524254,0.025313028381,0.025735763213
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,10.453323704376,10.97408153437,9.716825316114,8.950436408272,7.939997011049,7.338569768231,7.078379160828,7.075291207152,6.911244171683,6.675461630879,7.2176897129,6.691920309342,5.814400517679,5.779353462271,5.790430977517
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.050258554341,0.052086295447,0.048829707149,0.053474704216,0.057451001936,0.059449141282,0.048343144213,0.045272686639,0.043505140147,0.04472274745,0.044955802062,0.045300721651,0.049258053454,0.048150984133,0.059535183158
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.092185896052,0.12992691558,0.130267490528,0.138767270635,0.153697005658,0.171981510539,0.100275805446,0.107598319525,0.09996232277,0.090173681468,0.077511224342,0.070330150357,0.075940497761,0.074770515745,0.063161803641
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.030320513831,0.028586579622,0.028501015575,0.026857044111,0.024473708836,0.021013763876,0.019019681609,0.01857538788,0.018678633696,0.020110325106,0.021361628424,0.020490010837,0.020842903912,0.019289414479,0.015796158763
