Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,7.423254247494,6.769848214717,6.655955744688,6.391792263749,5.940103922582,5.935687338623,5.922047681423,5.680082257663,5.681832430144,4.904975639391,5.452348241485,4.981599021254,4.233445587665,4.230404564022,2.469851032993
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.773916307969,0.753578554036,0.791234097737,0.738414182962,0.684411671444,0.646679393836,0.619507653321,0.602286007965,0.611437030988,0.58740445408,0.625452984778,0.601825077661,0.592644648241,0.563641155612,0.590193656112
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.173598821024,0.185433292355,0.161800123033,0.157628366565,0.205894617111,0.204304047569,0.199167340372,0.240271408972,0.285339579432,0.243371405138,0.123595622959,0.08147370221,0.07854129643,0.096620756177,0.100188431814
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.00559360457,0.005420455592,0.005816717465,0.005759468901,0.005862192626,0.00865316697,0.007583157338,0.013574078738,0.012973501854,0.009478464533,0.007555516469,0.006244519831,0.007717626877,0.00743233587,0.007281861921
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.16172134147,0.141535383523,0.138365710744,0.132123785237,0.126282347244,0.126921499132,0.131924221609,0.140502522119,0.141866660066,0.136698834381,0.120459778145,0.10716938646,0.100112648946,0.110167303307,0.10553285461
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.06444642461,0.054665750149,0.054120416591,0.049161197361,0.043668012413,0.080730239927,0.083944326842,0.078579802991,0.079488554781,0.074616101638,0.067604561913,0.066027236244,0.058470476292,0.084633658453,0.089735149728
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,67.16015647233,67.610276853565,69.298602854791,69.188441204122,69.450360027839,68.507743287191,66.903660562644,68.066551646141,67.805723984607,67.580991503882,66.363229250711,66.102496158,66.723687280899,68.191387264633,71.361561547974
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,8.0436881161,8.368136732435,8.745852394736,8.837865813364,8.745150356029,8.44749728336,7.277915767981,7.767767325217,8.140328481644,8.612346993027,7.968217514285,7.576132354829,7.334114754091,7.483543510531,8.027432537956
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,9.494504974519,9.430487667534,9.688447973375,9.957760760505,9.723316745609,9.683624092642,8.472529182963,9.264676358293,9.641560385488,9.551202715055,9.621647187636,9.620967544246,9.726118830472,10.390007497326,10.652399917158
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",5.761459513674,5.800874401477,5.912328032614,5.751574801028,5.810142578615,5.864815293405,5.617528571745,5.884334416197,5.455255808541,5.440081232252,5.436116303894,5.414371864165,5.349440153059,5.582754020946,5.445756316778
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.196959128739,0.219177811023,0.254371527124,0.302857615283,0.373895613474,0.386674031088,0.423852840336,0.431773289482,0.443714448159,0.542845490543,0.584593729249,0.589750716262,0.64801079981,0.754767274847,0.892289104206
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.797841248014,0.933083697566,0.947764590176,1.111043610765,1.138405872023,1.328961599181,1.540408952883,1.630337566614,1.68268004475,1.903789946812,2.060759988996,2.277674839032,2.508672867938,2.701495414905,2.944020975383
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,15.882839895261,15.657673973944,15.786471516989,16.057741462133,16.488239723263,16.560707693597,17.142795039551,17.491922807164,17.442525943961,17.505787744118,17.214487093093,17.139891061506,16.822617814353,17.193674731298,17.844535981451
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",0.617699392665,0.725207042994,0.751005662901,0.683664599115,0.724513964022,0.760556059543,0.688064295197,0.730466154935,0.694286642922,0.754187128813,0.690906973809,0.691351680078,0.671209744366,0.7472394227,0.707094167101
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",1.07173916848,1.181378901651,1.274765760357,1.197918160914,1.193614934003,1.188541230174,1.132954439745,1.025767364009,1.077470567043,1.122988184116,1.159656917805,1.155489605437,1.110756713181,1.158816717393,1.270885720034
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,8.720532006238,9.041668196073,9.441434273266,9.505432153381,9.461222689881,8.940655878464,8.883836073652,8.463440504648,7.963801265496,7.254516269517,7.047913248627,7.055785768732,7.764168715561,7.371650286593,7.676279676623
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.747784709891,2.710233015441,2.714802767204,2.693444504797,2.696723249503,2.496483898052,2.547672281373,2.465946384542,2.455052000027,2.438144956097,2.443229600668,2.475091625737,2.290308363857,2.442809658904,2.649959737833
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.248851598936,0.242207630096,0.235859960681,0.235952923898,0.245197147572,0.242295735013,0.237560164447,0.240777351508,0.234190392835,0.235559745157,0.236780518104,0.226384398193,0.226474825925,0.23875287369,0.254052614551
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,3.129695415446,3.242391367598,3.202819699772,2.858869275949,2.876941317336,2.899269825112,2.938544511719,2.869251418647,2.912770356445,2.78650502131,2.935158891656,2.821766644824,3.015164156035,2.901891681135,3.260505595973
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.790594778375,2.667587258422,2.88904127762,2.756205607582,2.818500907054,2.746101136279,2.878330011034,2.907309784108,2.844584351209,2.812794638735,2.717185296325,2.747253071806,2.766717989173,2.683953168534,2.83296995474
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",7.655966525994,7.390169157312,7.453637417975,7.238109915407,7.154494929456,6.96155953128,7.12166843002,6.892780920779,6.817503296088,6.620241438329,6.246575986566,6.310584983153,6.489911553079,6.540031005831,6.903379248189
