Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,1.929454092579,1.713116026424,2.705996380974,3.02512843297,2.999243851236,2.809194377948,2.673345454315,2.621375262143,2.755760067367,3.172646280469,3.43728237598,3.118971757006,2.641766075432,3.04020588996,3.660051727371
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",2.006098533282,2.058151310612,2.151701116491,2.356683919318,2.508970207564,2.448917466311,2.686011531903,2.510629219848,2.633090866122,2.530642389155,2.428439441511,2.575838377467,2.424841774079,2.355663777715,2.182167771593
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,9.459681954773,9.885760450405,8.892006730934,8.637438950936,9.115537166095,8.948945902569,9.327238101283,8.197408680524,7.200096169191,7.293256677288,7.593704474249,7.776615305005,8.227533594935,8.311571426042,7.215488519888
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,25.430757879308,25.746178004908,25.669373136656,25.938344448414,25.227768131189,24.983003412213,23.171351161063,23.593600921712,23.737726081654,25.422585093477,25.773463273694,25.914604557016,26.332769340023,27.105809846474,27.358487574293
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,2.942466828543,2.747480897608,2.837432612416,2.830786987153,2.786816801899,2.943455165147,3.002696632128,3.091178713307,3.349419810415,3.323429367256,3.166198274704,3.037518192249,2.770647488838,2.717362165709,2.823681871863
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.75380244552,0.730837287692,0.703546007,0.727279223881,0.549976634069,0.524125290615,0.513856143103,0.374783728401,0.324324664257,0.413866682092,0.418944377308,0.376499288779,0.307208508976,0.246020581403,0.239568215192
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.161688093536,0.167927194754,0.170333919362,0.154799851686,0.146115061979,0.233229489477,0.225215630054,0.246716810067,0.212267960295,0.211395341757,0.256549265069,0.265226131479,0.235161737302,0.212492830877,0.203103519025
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.627992940689,0.618654406118,0.582640829843,0.50289642314,0.484684778039,0.490269027413,0.549667525873,0.555201741556,0.541757680492,0.539204952838,0.529666790518,0.502871311947,0.48996195372,0.453993685614,0.458906015526
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.356797132958,0.487099812876,0.635306892337,0.61271895962,0.62513942255,0.567023895737,0.577400204562,0.56489641534,0.678850529142,0.783936588367,0.876915171949,0.887362873475,0.835826482011,0.687136468653,0.651482064705
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.446074934251,0.475074993966,0.473256915891,0.440919432417,0.424732851671,0.433305993887,0.452386983668,0.470580384581,0.434508547056,0.393111888762,0.369808577018,0.417855310384,0.39128701543,0.394888130308,0.375634936453
